id,url_id,user,text,created,updated,references
DFOKEhJ2Eeiih0uRHT4J8w,83,yrocha1,"Political memes are becoming the new political cartoons. Memes are made for humor, and personally the political cartoons I saw were more informal but still funny. We are almost loosing the informal part but I suppose that is just the transition we are going through. ",2018-02-15 17:31:25.576778,2018-02-15 17:31:25.576778,
z1KloBHiEeikTw9Ey3kr6A,83,APIERC15,We see this in how people prefer to use Snapchat than texting.,2018-02-14 23:57:27.259366,2018-02-14 23:57:27.259366,
tWPojhHiEei8XBvdWh6v9w,83,APIERC15,"I love how this shows that words are not losing their power. Yes, written texts are going out of date and even texts in general are less popular. But at the end of the day, if someone does appreciate words, they can see the power in them. 
",2018-02-14 23:56:43.774102,2018-02-14 23:56:43.774102,
iCrkbBHiEeiVBVe2tRhDLg,83,APIERC15,"This is an interesting way to begin an article. It definitely entices me and makes me want to read on.
",2018-02-14 23:55:27.892336,2018-02-14 23:55:27.892336,
TFq0QhEwEeiUvZNzQx-Y4g,83,karimmango,"Very informal way of writing, however, it is justified due to the context of the text and it discussing vocabulary that is generally used in an informal manner across the internet.",2018-02-14 02:39:37.084939,2018-02-14 02:39:37.084939,
jXQC1hEvEeifHe8LVj9E7g,83,karimmango,"I agree with you, the authors use of ""I"" and ""You"" directly grab the readers attention and gives the reader the feeling that they can directly relate to the text and more likely to agree with the authors point of view, which essentially will make the reader more involved in the reading and pay more attention to the details within the text.",2018-02-14 02:34:16.876314,2018-02-14 02:34:16.876314,['ndDr4hBuEei4iGOXVzwWgw']
YFxw5BDzEeiV8xMuIdxg-g,83,cbaraja4,"but it is not always going to work in certain situations
",2018-02-13 19:23:31.150502,2018-02-13 19:23:31.150502,
Uxo03hDzEeiDlstKGoskEg,83,cbaraja4,"but it is not always going to work in certain situations
",2018-02-13 19:23:09.056662,2018-02-13 19:23:09.056662,
Ue-dzhDQEeiahzcCNrfxiw,83,lideaner,"Audio and video have become more powerful and more effective for communication. Instead of getting news from the newspaper, a lot of people will watch the news are hear it in the radio. 
",2018-02-13 15:12:34.599943,2018-02-13 15:12:34.599943,
rCWLvhCFEeiVKqNYqQWTrA,83,mckennamulvey,"Can't parents just take away their children's iPhones/iPads? If it's significant problem, why are the parents giving their children technology anyway?",2018-02-13 06:18:13.879564,2018-02-13 06:18:13.879564,
x7xsphB9EeiBK6NoH2WdLw,83,willedwards99,"I like how straight forward this question is about social media and reality. If you think about it realistically, not many would pass that.",2018-02-13 05:21:44.192958,2018-02-13 05:21:44.192958,
bDkQHBB6EeixWLtg-sW6lg,83,Paige_Sevald17,"This is a powerful statement that makes you realize the problem of social media. Even on my dorm floor, there are memes hung up on the walls.",2018-02-13 04:57:42.057275,2018-02-13 04:57:42.057275,
x-sZGhB5EeihoN8XLbvKZQ,83,Paige_Sevald17,This really resonates with me and how I have observed the amount of time my younger cousins spend on youtube. It blows my mind that they (and even people my age) can sit and watch videos about video games and other such things for so long. Who knows what younger kids could come across on accident that could influence them in a negative way?,2018-02-13 04:53:06.516334,2018-02-13 04:53:06.516334,
wG8aNBB4EeiGHnvuO3kmOw,83,Paige_Sevald17,"This relates to the fact that people are becoming less patient, in that when they want something they better get it right away... a lot of people think reading takes to long and is boring so they turn to things such as these advances in technology. It seems as if people are not even patient enough to search something on the internet, hence Siri and Alexa.",2018-02-13 04:45:44.456621,2018-02-13 04:45:44.456621,
ndDr4hBuEei4iGOXVzwWgw,83,ymaldon1,author is directly speaking to the reader. This opening line instantly takes the readers' attention,2018-02-13 03:33:11.414960,2018-02-13 03:33:11.414960,
TD3VXBBoEeiffGcmi1ZUbA,83,julesu,The comparison of social media's power in building a relationship to art is very interesting ,2018-02-13 02:47:57.605656,2018-02-13 02:47:57.605656,
C-XKsA-fEeiMsX-3PzZyLA,83,bsolomo2,"Ultimately, text is going to have to make ROOM for other democratized forms of multimodal communication, all of which must now be considered ""writing.""  The term ""post-text"" is a little dramatic and sensational. ",2018-02-12 02:47:20.811805,2018-02-12 02:47:20.811805,['48XOyA3qEeiSMQ_4gSi-aA']
i0Wl1A96Eei7A7tyuSMz0Q,83,jlardiz1,Decreases the credibility of those blogging. It may be harder to note who actually holds credible information.,2018-02-11 22:26:03.015794,2018-02-11 22:26:03.015794,
YBVlSA96Eei05oebjinb2Q,83,jlardiz1,Technology is advancing very quickly which I believe can be dangerous. Are the consequences not addressed as much?,2018-02-11 22:24:50.602276,2018-02-11 22:24:50.602276,
I5ekKA96Eeik7Ofje9e3Nw,83,jlardiz1,But there is already miscommunication that occurs between texting. Would it be easier to read tone and emotion or more confusing?,2018-02-11 22:23:09.128765,2018-02-11 22:23:09.128765,
1zQcYA95Eei1XstXDNpPWA,83,jlardiz1,Can the decline of actual texting be a positive or negative technological advancement? Since topics/writings will be more open to interpretations because audio and video offer a less direct message....is this a good thing?,2018-02-11 22:21:00.978913,2018-02-11 22:21:00.978913,
fsySWg95EeiJBRt68WMdcw,83,jlardiz1,statement of a claim; the writer hooks the reader immediately by applying our experience of reading the article to his overall purpose,2018-02-11 22:18:32.646558,2018-02-11 22:18:32.646558,
48XOyA3qEeiSMQ_4gSi-aA,83,bsolomo2,"It's notable that this article uses alphabetic text to announce the death of text, interspersed with images/videos that are cool, but could never convey the complexity that these text paragraphs do.",2018-02-09 22:45:12.913600,2018-02-09 22:45:12.913600,
pcTKnpp8EeasQzufnVgWtA,91,hjorgens,"Again, I feel that technological advances have not permanently damaged the publishing industry, but have created new platforms and demanded creative adaptation - and growth is good!",2016-10-25 06:31:22.859108,2016-10-25 06:31:22.859108,
HqUIEpp8EeahLeNyri24IA,91,hjorgens,"I wonder if the presence of short, entertaining stories we see on BuzzFeed through Facebook has a negative correlation with the public/s desire to seek out more reading material? I feel like that may be the case for me.",2016-10-25 06:27:36.160244,2016-10-25 06:27:36.160244,
WWuFgJp7EeaaoNNBPfmndg,91,ML90,"I've noticed this type of strategy being used by some YouTubers through their sponsored Patreon accounts. By paying a monthly donation, I was given access to locked videos, pre-released footage, and even art galleries that were related to the content of the YouTube channel's videos (in this case it was video game lore). ",2016-10-25 06:22:05.248323,2016-10-25 06:22:05.248323,
V_UlGJprEeaGkr94FGqVjg,91,SeanSliman,This seems to be a positive but with numbers that large I question how many outside views some of these sites are getting. 30% seems like a big percentage but it comes down to total views and their source. How much attention are these pages really getting 3/10 views is still 30%.,2016-10-25 04:27:30.808816,2016-10-25 04:27:30.808816,
tjYP2ppqEeahIa_OyWGF5Q,91,SeanSliman,If this can actually deliver on this promise this would be a huge boon to small website producers. As someone who has worked to create a small website in the past this was a huge demand of my time and effort. ,2016-10-25 04:22:59.501732,2016-10-25 04:22:59.501732,
x86UXJpkEeac2dOGgq_y4Q,91,jkyungmin_,"How about creating an social media account (Facebook and Twitter) to reach audiences a lot easier? Publishers can summarize their book in the newsfeed (I think Twitter has limited word counts, probably 300?) and make a link to their site for readers who would like to find out more. I think appealing their name in social media will help them to showcase their book easily. ",2016-10-25 03:40:32.001773,2016-10-25 03:40:32.001773,
zU8nWppDEeabaZv7QRyR7g,91,fxz,"From what I understand, this is like on Buzzfeed where you will often stumble across articles built around promoting a sponsorship product. For example, something like *5 Ways to Wash Your Windows Better* that suggests using a certain brand's product. ",2016-10-24 23:44:27.853107,2016-10-24 23:44:27.853107,
0tbJcppCEeasEr_DSlgTLg,91,fxz,"It seems ever since social media became the norm, everyone is still trying to figure out how to provide and manage content all in one place. Facebook is no longer just a way to keep in touch with friends, but a multi-functional platform used to keep track of and to access many things. I wonder how much more it will evolve to accommodate different areas of life. ",2016-10-24 23:37:27.583112,2016-10-24 23:37:27.583112,
77OuJCXYEemBzPMy7rrDDg,97,ajelly,"""register to read this article in full"" hmmm ",2019-02-01 04:22:07.536026,2019-02-01 04:22:07.536026,
luhMviXYEemf5BPUIGDYjQ,97,ajelly,"A dilemma we're currently facing as we try and decide how best to monetize our projects. In book publishing we kind of take for granted the fact the only model of commercialized publishing is to have readers pay for the full content with maybe just the exception of the first one or two chapters used for promotional purposes. It's a little different for independent publishers, though. I know of one series that got immensely popular when the author posted her first book for free and then made fans pay for the next two books (I believe all three were posted simultaneously, so that helps). It's just interesting thinking about what different models exist ",2019-02-01 04:19:38.538428,2019-02-01 04:19:38.538428,
uNu5pKBSEeaIsx-22Vmphg,109,SeanSliman,This is by far the biggest problem with DMCA claims. The fact that anyone is able to dramatically hinder the capacity of content creators by just claiming that it is copyright with often little to no proof.,2016-11-01 16:46:22.947121,2016-11-01 16:46:22.947121,
GGEFShAQEei8BRO-1Wr1Mw,110,shackney06,"BOOM, there it is!",2018-02-12 16:16:34.399188,2018-02-12 16:16:34.399188,
tnGM9hAPEei2mcci-UerXQ,110,shackney06,*have always shaped?,2018-02-12 16:13:50.032950,2018-02-12 16:13:50.032950,
gqZZHBANEei3xSNb7dNxpg,110,shackney06,which one is this?,2018-02-12 15:58:04.348412,2018-02-12 15:58:04.348412,
V6tUkgkKEeisp58n4g_B_g,110,edsu,"I find this idea of documenting ""reality"" a bit troubling. Archives serve purposes, and if we aren't explicit about these  purposes, and instead simply talk about how effectively they document reality we're not doing our job.

Lynch claims to be offering up ""pragmatic"" approaches several times in this piece. But the key measure of pragmatism (in the [philosophical sense](https://en.wikipedia.org/wiki/Pragmatism)) is the degree to which something is *useful*. Documenting reality is not a use. What purposes does the documentation need to serve *right now*.

I'm as guilty as anyone for pointing to the future and imagining some user who will want to know that something happened. But it's just not a satisfying story to tell.",2018-02-03 17:47:45.395052,2018-02-03 18:13:57.619616,
ir4zZkKxEea3U18z2M2UOA,110,edsu,"Information power can be used by a variety of actors, including those that may use that power in ways that are at odds with the organizational goals of the platform.",2016-07-05 13:08:18.571127,2016-07-05 13:08:18.571135,
LaLhTkKoEea1zqNAuTZyOw,110,edsu,"Being able to recognize choices that can be made, and being able to make them is an elegantly simple indicator of information power.",2016-07-05 12:01:16.904367,2016-07-05 12:01:16.904375,
AVSg_-N6FtPwhMO7DmAH,110,phb256,in line with the Barth definition,2016-05-11 18:06:45.115062,2016-05-11 18:06:45.115075,
AVSg_zVpFtPwhMO7DmAF,110,phb256,compare definition to [Barth](http://link.springer.com/article/10.1007%2FBF02137636),2016-05-11 18:06:00.553923,2016-05-11 18:06:00.553939,
AVSg78jkFtPwhMO7Dl_q,110,phb256,that progress is a result of technical abilities (literacies) as well as permissions,2016-05-11 17:49:09.728355,2016-05-11 17:49:09.728367,
AVSg6SdLFtPwhMO7Dl_h,110,phb256,open patent,2016-05-11 17:41:55.143171,2016-05-11 17:41:55.143185,
BjpPexpkTTGBcHnpvd0Wgg,110,cmcgoun,"search, collecting, sorting and contextualising ... this is a similar model of info work as 'seek, sense and share'.",2015-10-15 13:17:56.527694,2015-10-15 13:17:56.527706,
EVm0yyXKQkSnga8BR-sr7A,112,kestanis,"I feel that even nowadays people can get out of illegal situations. Regardless of whether plaintiffs acquired their copies without the copy right notice before or after, we see this happening now, online. Much like when people slightly tune a song (hardly noticeable) that is posted on Youtube.",2015-10-20 19:17:49.669491,2015-10-20 19:17:49.669504,
2aTf1ya4QYy76-7Z49hvjA,112,kestanis,"It never crossed my mind that someone actually wrote the song ""Happy Birthday."" Because it is so widely used i often forget that it this song actually came from somewhere and technically belongs to someone... But there are so many films and youtube videos and posts of people singing happy birthday, what happens then?",2015-10-20 19:14:41.675663,2015-10-20 19:14:41.675676,
MKDyKGR_EeinDf9UQxiZ4g,114,marinalazar,It is interesting to note what other social media this issue applies to. ,2018-05-31 03:03:27.287698,2018-05-31 03:03:27.287698,
FtJKQGR_Eein67cCrTVqQQ,114,marinalazar,"Even though people consent to having a certain amount of their data released, one never can truly know what additional information from that data is being collected and what other routes it opens up for other spying.",2018-05-31 03:02:43.977977,2018-05-31 03:02:43.977977,
q-a_BGR-Eei1k9cpqIcx5w,114,marinalazar,"Even though only 270,000 people downloaded the app, it impacted more than 50 million people who were later targeted by the Trump Campaign.",2018-05-31 02:59:44.647004,2018-05-31 02:59:44.647004,
RONKomR-Eeifo-88bFB3_w,114,marinalazar,This stands out as being extremely problematic because people did not know their information was being used for political purposes. People thought that information was private when in fact it was being mined to manipulate them subsequently. ,2018-05-31 02:56:51.787963,2018-05-31 02:58:52.885542,
KV-BamOOEei2g7O7H01F5Q,114,lpervizpour,"Sophie, you're annotating in the public group. You need to select from the drop down menu at the top of this column ""New Information Technologies Summer 2018"" and annotate there.",2018-05-29 22:18:06.497738,2018-05-29 22:18:47.579458,['Xm1W1mNkEei9z8_szNn9lw']
5ue5ymNkEeir3XeAnxkvlA,114,sophbarnes7,"similar to what I stated before, I believe that Facebook made the fact that they were using everyone's information, unclear. ",2018-05-29 17:22:45.531429,2018-05-29 17:22:45.531429,
Xm1W1mNkEei9z8_szNn9lw,114,sophbarnes7,"While it may appear that Facebook users were knowingly providing their information, this may not be the case. ",2018-05-29 17:18:56.520484,2018-05-29 17:18:56.520484,
IgL1Qpp7Eeakus_XZGDZtg,123,hjorgens,"I think this is a good explanation and relates to the earlier point of authors creating for art as opposed to profit. It is unlikely that an author enters the industry with the expectation of baking huge bank on their work. This, in my opinion, leads to unmediated written content, which is the point of fiction, isn't it?",2016-10-25 06:20:32.240282,2016-10-25 06:20:32.240282,
2tzPiJp3EeahKsfEFD0YbQ,123,hjorgens,"I think you make some very interesting and well thought out points.  However, I still agree with the original statement.  I feel that when the incentive and drive to profit is central to an author/artist, it hinders creativity and discourages from taking certain risks.  This ties into a class discussion from last week, where technology was being developed to track reader behaviour and use the data to help develop reading materials within certain constraints in order to better market material.  I believe that when an author writes with the goal of creating something that they feel confident and proud of, the product is better than if they were to write something only to appeal to a market.",2016-10-25 05:57:04.542123,2016-10-25 05:57:04.542123,['YqB8GJoxEeamkr-L3KX7Dg']
LyCaJpp3EeaUo-umSWGLHQ,123,ML90,The idea of short story collections definitely reminds me of comic books. Every comic issue is a short story that connects to the next in line of that series depending on whether a villain is defeated or not. I can see why short story collections can maintain popularity in this way. ,2016-10-25 05:52:16.251949,2016-10-25 05:52:16.251949,
ZMwE1pp2EeaUoQf2DbFi-g,123,ML90,Same,2016-10-25 05:46:36.744461,2016-10-25 05:46:36.744461,
dEa2cJpzEeaktIds27LXag,123,ML90,"It's a bold statement here to say ""rarely produces anything good"", Publishers can't honestly agree with that. We spoke about this in class where art such as music can have a certain formula that matches the best selling sounds of a particular genre. In the case of books, there are certain elements of bestsellers that simply cannot be ignored if writers are on a quest to sell a lot of copies. ",2016-10-25 05:25:34.383125,2016-10-25 05:25:34.383125,['vVKl0po7EeaMm2t8lGjZ9Q']
bUFXcppBEeadU8-iGIiKkA,123,eccoor,"Media could also lie. When the human ego merges with social media, there seems to be no limit to the level of nonsense that people will create. We’re at a period in time where numbers can mean so much and simultaneously mean so little. Living in an age where numbers are easily manipulated, it will be a challenge for people to find out the 'real' number of readers/followers.",2016-10-24 23:27:27.662471,2016-10-25 04:49:46.880448,
TmzcUJpjEeamzSdTNzxvNg,123,jkyungmin_,"I think media plays a significant role in this. When I watch a reality show in Korea, where it shows one celebrity's daily lifestyle and the colouring book was introduced as her hobby. The colouring book is greatly known after and it brought a huge influence in bookstore in Korea. The sales of colouring book has increased enormously. ",2016-10-25 03:29:58.879100,2016-10-25 03:29:58.879100,
Pzve5JpiEea2YlPJnoUN9w,123,jkyungmin_,"I disagree. Writing for the market means a book is written based on current market trends. You're right that as a writer, selling books is a big part of their job. However, it is a calculated approach, which writers' goal moves toward financial benefits. This might restrain their instinct creativity and innovative ideas when writing books.",2016-10-25 03:22:23.946143,2016-10-25 03:22:23.946143,['YqB8GJoxEeamkr-L3KX7Dg']
LLdoFppDEeaaZ0e7Ol9Eug,123,eccoor,"Right. It really depends on which genre of the book. Different kinds of book has different marketing position, thus are distributed via different (or special) channels. Of course, Bookstore as one of the traditional sale channels is still an important sale channel.",2016-10-24 23:39:58.426408,2016-10-24 23:39:58.426408,
DqM5tJo9EeaaYE_9aFolLg,123,fxz,"However, I think there's a limit to how much marketing would affect the actual creative process. Also, I think the author is addressing a counterpoint about remaining true to the creative process, and then is responding to that counterpoint with the idea that it's always better to be informed about how book sales work. ",2016-10-24 22:56:11.042920,2016-10-24 22:56:11.042920,['YqB8GJoxEeamkr-L3KX7Dg']
ISACbJo8EeaDbQPGqicDVA,123,fxz,"I agree, for example if you are not yet an established author and need to make a living out of it, it makes sense that marketing is important for exposure.",2016-10-24 22:49:32.506832,2016-10-24 22:49:32.506832,['YqB8GJoxEeamkr-L3KX7Dg']
vVKl0po7EeaMm2t8lGjZ9Q,123,fxz,"I wonder what publishers would think about this. Also, with the tracking of reader habits, would sales and reader data start to change the way writers produce content more often?",2016-10-24 22:46:45.055000,2016-10-24 22:46:45.055000,
YqB8GJoxEeamkr-L3KX7Dg,123,eccoor,"Disagreed. Writing is creative, powerful, and inspiring stuff. Marketing is, at best, utilitarian. However, writers absolutely need marketing. you know you are a writer because you love to write. As a writer, you love thinking about writing and having people read your writing. And, more importantly, you’d love to get paid to write. What's more, we are now living in an age of online writer where the rise of content marketing is rapid and powerful. You won't make money without marketing.
",2016-10-24 21:32:37.872528,2016-10-24 21:32:37.872528,
3kOTspouEeaqGpsHaP-9Hw,123,eccoor,"There has been s number of researches supporting the use of coloring books for pleasure and self-care. Thus, coloring books are frequently described as stress-relieving and branded as art therapy. Coloring has proven surprisingly addictive for people's stressed, anxious, and overworked. Such activity  - and its magical effects "" therapeutic without being therapy, meditative without being meditation, creative without being creation, artsy without being art"" - has become a big business. 
",2016-10-24 21:14:36.848781,2016-10-24 21:14:36.848781,
bxrSjql8EeivpIuxcyWPzQ,137,heidiperezloe,Why did she receive hundreds of letter.,2018-08-26 22:07:33.892593,2018-08-26 22:07:33.892593,
w93h_KjTEeiDw6vtbbaEaQ,137,JonJennings,I wonder if this can be traced back to learning to read and the emphasis that we had put on comprehension and narrative. Stories require much more attentive reading than what people have now; children were constantly tested on reading a physical piece of paper instead of though online sources. This hypothesis would require more of these observations to be done for students entering into school when screen usage is more prominent. ,2018-08-26 02:00:11.107953,2018-08-26 02:00:11.107953,
gNm2tqjSEeiEdeuheDh9HQ,137,JonJennings,"I was reading an article that said when people read in print they are more likely to engage other sense: the smell of paper, the touch of the book, or the muscle memory of holding a book all work together to create more links for students to remember material. In contrast, the backlit screens hurt peoples' eyes or keep them up (hence why there is night mode on screens) and encourages people to multitask or be otherwise distracted due to resembling a phone or email-type activities when reading. ",2018-08-26 01:51:09.203878,2018-08-26 01:51:09.203878,
vLvETqfiEei5-Ath1YkSBA,137,jpawlaczyk,"I was thinking the same thing. Apparently, ""Proust and the Squid"" came out in 2008 so I can see some people still writing letters at that point (instead of email). Though a couple of YouTube channels I watch (I just found out) have PO Boxes in the description for fan mail. I guess it is still a thing.",2018-08-24 21:14:50.540105,2018-08-24 21:15:24.350865,['AVKE9kYDvTW_3w8Lyj4C']
3vQ4KGICEeihR7tXh4cfVg,137,Jlevitt,According to the research presented in this article. This seems to be more related to learning discipline than anything else. ,2018-05-27 23:08:30.322387,2018-05-27 23:08:30.322387,
bjDG9mICEeixzx84hkBp0w,137,Jlevitt,There are several programs/browser extensions that assist with this. ,2018-05-27 23:05:21.177817,2018-05-27 23:05:21.177817,
QjHNmGICEeisTi_0iI9bOA,137,Jlevitt,I agree. Many more distractions. Social media right at your fingertips.,2018-05-27 23:04:07.394979,2018-05-27 23:04:07.394979,
7IY1KGIBEeiSe6McTsce8w,137,Jlevitt,Would taking physical notes counter this effect?,2018-05-27 23:01:43.647972,2018-05-27 23:01:43.647972,
oeH9NmIBEei7mgcgAlrlBQ,137,Jlevitt,Many browser extensions will do this automatically. ,2018-05-27 22:59:38.432721,2018-05-27 22:59:38.432721,
XZtdymIBEeiHQN8MtEb3PA,137,Jlevitt,The greatest strength of online reading.,2018-05-27 22:57:43.860035,2018-05-27 22:57:43.860035,
GuesLGIBEei7t4tIdb8ASA,137,Jlevitt,"I agree. I prefer a physical book when I'm reading something more immersive, such as a novel. The ability to multitask and scroll around makes doing research more efficient digitally.",2018-05-27 22:55:51.987148,2018-05-27 22:55:51.987148,
zlzVTmIAEeiqDlNGDHT7fA,137,Jlevitt,"There's always something wrong with the ""younger generation."" I would like to see more evidence supporting her claim of superficial approaches, other than a few letters from her readers.",2018-05-27 22:53:43.404721,2018-05-27 22:53:43.404721,
LE2EfmIAEeiUDlcjNctKTA,137,Jlevitt,"Due to distractions, perhaps?
",2018-05-27 22:49:11.670308,2018-05-27 22:49:11.670308,
RLlyxGHAEei7guvyWmMu9Q,137,kionnaj,Look up the definition. ,2018-05-27 15:11:44.771248,2018-05-27 15:41:11.566552,
jcSLcmHDEeitBkdwPt_PEg,137,kionnaj,So the physicality can really play a large part. ,2018-05-27 15:35:15.877594,2018-05-27 15:35:15.877594,
Vbsd9GHDEeiA-NfwRqbcaQ,137,kionnaj,"This is interesting to me because when I am online or my computer, I do tend to try to read at a faster pace. This was mentioned earlier in the article as well but I like the way this expands on it.",2018-05-27 15:33:41.711150,2018-05-27 15:33:41.711150,
qfH4RGHCEeixDdPj5msKSw,137,kionnaj,"This is definitely true for me, even on a small scale. I'm less likely to remember what my daily work tasks are if I put them on my computer sticky notes. If I physically write them down and have the paper to read, I will complete all of my to-do list.",2018-05-27 15:28:53.635697,2018-05-27 15:28:53.635697,
vIY1KmHBEeiA9xNxENXEZw,137,kionnaj,I put off buying an e-reader for a long time because I feel that I pay more attention to detail or tend to read the full text when it is on paper vs electronic. I also like the feel of holding the book in my hands and turning the pages. ,2018-05-27 15:22:15.153496,2018-05-27 15:23:18.699326,
q4h00mHAEeiNrx_IEvztYw,137,kionnaj,I'm not sure who this is. Look him/his works up.,2018-05-27 15:14:37.289385,2018-05-27 15:14:37.289385,
d9UJcGHAEeifK3vCg3U29g,137,kionnaj,That's scary. I wonder how big of an impact this had.,2018-05-27 15:13:10.556398,2018-05-27 15:13:10.556398,
85hdLInMEeeLx2viQwBZZA,137,jjamesanderson,"This was a ridiculously good article (that I didn’t skim), but I wish we all had the opportunity to relocate to some small French village. That’s exactly the sort of move that’d foster all sorts of spiritual dedication to reading or writing anything, regardless of the medium. ",2017-08-25 19:38:21.036407,2017-08-25 19:38:21.036407,
oNkt5onMEeeeY8-VE3X-yw,137,jjamesanderson,This is exactly what I was talking about regarding my daughter. I think this newest generation will be perfectly adapted to online reading. ,2017-08-25 19:36:02.188551,2017-08-25 19:36:02.188551,
GlmmQonMEeerEg9pxj_MQg,137,jjamesanderson,"And I think that online sources seem more ephemeral to most people—a book doesn’t go away once you set it down, but a webpage disappears as soon as you click the little “X.”",2017-08-25 19:32:16.496136,2017-08-25 19:32:16.496136,
tGu7QInLEeegKY8ItymWPw,137,jjamesanderson,"Eventually, thanks to the competition that’s generated via capitalism and consumption, I’d imagine that a “best layout” will eventually be found, and online forums will take on a universal feel, and this “need for adjustment” might diminish. ",2017-08-25 19:29:25.523218,2017-08-25 19:29:25.523218,
SPoHronLEeeP8nuuJS0DPg,137,jjamesanderson,"Not to mention that books don’t have advertisements flashing in the margins, like many websites. ",2017-08-25 19:26:25.222886,2017-08-25 19:26:25.222886,
Qxv94onLEeeT5LeIkjYBQg,137,jjamesanderson,"I think the human mind works better with page breaks, if that makes sense. I always perceive online documents as one page, and I too end up scrolling through them quickly. When you have to turn pages in a book, each flip marks a segment, and I’m more likely to pay attention to things that’re sequestered this way. ",2017-08-25 19:26:15.432309,2017-08-25 19:26:15.432309,
gu35CInKEeefHtuQf9MvDg,137,jjamesanderson,"Ha! That’s exactly what I was trying to say in my first annotation, but I didn’t do so as eloquently. And maybe a huge part of this is evolutionary, so to speak. Most people at this scholastic level started with traditional text books and are only now transitioning into reading via electronic mediums. Maybe people like my daughter, who grew up with an electronic foundation, will find it easier to adapt, and maybe they’ll learn with the same proficiency that my generation demonstrated with traditional, paper texts. ",2017-08-25 19:20:52.858657,2017-08-25 19:20:52.858657,
5R3E7InJEeeP8Wu_LF-69g,137,jjamesanderson,"I wonder if that’s due in part to the physical distance between a reader and the medium. Know what I mean? You can hold and highlight a text book—flip quickly to any part without a battery—and I’ve always felt more of a connection to something I can hold in my hand while I read it. But in a weird way, maybe programs like this one (Hypothes.is) help to breach that barrier. ",2017-08-25 19:16:28.174592,2017-08-25 19:16:28.174592,
v6hSYJVEEea6Md-NPgJbfQ,137,jeremydean,"Love the idea that reading, the book, and all associated tools are themselves ""technologies"": like highlighters, for example.

https://www.youtube.com/watch?v=ogezywfzDa0",2016-10-18 15:08:38.576462,2017-04-04 15:06:21.648876,
VtW_FuvoEeaFKhNMU_kzig,137,heatherstaines,It seems like there is a disconnect.,2017-02-05 21:16:20.216407,2017-02-05 21:16:20.216407,
mkCykOcXEea35h93rrymYg,137,mschmauder,"Sophisticated comprehension often requires contemplation, something that non-interactive online reading with its many distractions does not foster. Make it interactive with annotation layers, and people need to pause to think about what they're annotating, and to whom they're saying it. ",2017-01-30 18:12:03.855764,2017-01-30 18:12:03.855764,
WaLGxsrNEeaAcTuqsLeliA,137,judell,Sun Dec 25 2016 10:08:13 GMT-0800 (Pacific Standard Time),2016-12-25 18:10:00.208968,2016-12-25 18:10:00.208968,
_VmiNsrMEeaEdatAdQgCpQ,137,judell,Sun Dec 25 2016 10:05:38 GMT-0800 (Pacific Standard Time),2016-12-25 18:07:25.383540,2016-12-25 18:07:25.383540,
4RyHAMrMEeaR259ewaBCxw,137,judell,Sun Dec 25 2016 10:04:51 GMT-0800 (Pacific Standard Time),2016-12-25 18:06:38.003822,2016-12-25 18:06:38.003822,
yDmcZMrMEea_lJNovKTPBA,137,judell,Sun Dec 25 2016 10:04:09 GMT-0800 (Pacific Standard Time),2016-12-25 18:05:56.254549,2016-12-25 18:05:56.254549,
N_YLYJn4EeakHxdYzVUL2A,137,jeremydean,"Or, annotation is the bridge between reading and thought.",2016-10-24 14:43:24.995335,2016-10-24 14:43:24.995335,
LAGDepn4Eearq2NBWlrHGg,137,jeremydean,What about the searchability of online test/notes?,2016-10-24 14:43:05.035760,2016-10-24 14:43:05.035760,['vSpXoP9mTZSrSD1W9TLDrw']
-2d-vJcyEeaF05dfiW9iuA,137,jeremydean,Personalized learning!,2016-10-21 02:06:30.329178,2016-10-21 02:06:30.329178,['OzJ0CZICTs2CPmRjfo3n1w']
tX9cfJcxEea79OvMPNzh_g,137,jeremydean,"The page can be a nice soporific too:

![](https://s-media-cache-ak0.pinimg.com/736x/5d/bd/c5/5dbdc5f0d2c0607f41cf574c197b0761.jpg)

",2016-10-21 01:57:23.472419,2016-10-21 01:57:23.472419,
B9NxOpcxEea78wcy1giVpg,137,jeremydean,"Has it? Must it?

![](http://i.telegraph.co.uk/multimedia/archive/01645/Apple_iPad_iBooks_1645855c.jpg)",2016-10-21 01:52:32.101485,2016-10-21 01:52:32.101485,
IayzipVJEeaZosNoG1Emhw,137,jeremydean,"Right, so it's just another literacy (or added element of literacy) to be taught. ",2016-10-18 15:40:01.125190,2016-10-18 15:40:01.125190,"['7ANrfJHTQsW181Sb-a_F7w', 'ZljrlZvFT9CDdvwmPLbOCQ']"
LkWkMJVEEeap5OuE5IC3kA,137,jeremydean,"This is, literally, your brain on Shakespeare (from [The Big Think](http://bigthink.com/how-to-think-like-shakespeare/this-is-your-brain-on-shakespeare)):

![](http://www.spdrdng.com/wp-content/uploads/2009/06/brain-functional-shift.jpg)

",2016-10-18 15:04:34.721641,2016-10-18 15:04:34.721641,
THMkcoX1EeafXOdv_EWwLA,137,christinazvorsky,"I'm not good at self-monitoring. So when I read online, it is rather difficult. You have to have self control and be able to pay attention and no just read but rather comprehend.",2016-09-29 03:32:07.626187,2016-09-29 03:32:07.626187,
